Customer ID,City,Category,Purchase Date,Quantity,Unit Price,Total Amount,Month
2968,Dammam,Groceries,2026-03-31,3,298.7,896.1,2026-03
2101,Dammam,Sports,2026-04-01,5,391.08,1955.4,2026-04
2753,Makkah,Sports,2026-04-02,4,179.68,718.72,2026-04
2836,Jeddah,Clothing,2026-04-03,2,419.08,838.16,2026-04
4994,Dammam,Sports,2026-04-04,4,151.79,607.16,2026-04
4144,Makkah,Clothing,2026-04-05,3,282.13,846.39,2026-04
3841,Khobar,Sports,2026-04-06,1,122.72,122.72,2026-04
3296,Makkah,Electronics,2026-04-07,8,248.25,1986.0,2026-04
3094,Dammam,Clothing,2026-04-08,5,172.72,863.6,2026-04
2144,Khobar,Clothing,2026-04-09,4,148.02,592.08,2026-04
3261,Makkah,Home,2026-04-10,5,484.15,2420.75,2026-04
3286,Riyadh,Sports,2026-04-11,4,96.84,387.36,2026-04
2079,Khobar,Sports,2026-04-12,3,397.92,1193.76,2026-04
3397,Riyadh,Clothing,2026-04-13,5,492.4,2462.0,2026-04
1106,Jeddah,Electronics,2026-04-14,4,29.55,118.2,2026-04
3878,Khobar,Electronics,2026-04-15,1,355.53,355.53,2026-04
1047,Riyadh,Electronics,2026-04-16,3,141.4,424.2,2026-04
4644,Dammam,Sports,2026-04-17,8,39.43,315.44,2026-04
1336,Dammam,Home,2026-04-18,7,213.39,1493.73,2026-04
2049,Jeddah,Clothing,2026-04-19,2,468.9,937.8,2026-04
3851,Khobar,Groceries,2026-04-20,1,25.65,25.65,2026-04
2280,Khobar,Home,2026-04-21,3,302.19,906.57,2026-04
3055,Khobar,Groceries,2026-04-22,5,260.67,1303.35,2026-04
1624,Jeddah,Home,2026-04-23,1,439.22,439.22,2026-04
2890,Khobar,Electronics,2026-04-24,3,60.32,180.96,2026-04
2276,Dammam,Sports,2026-04-25,3,347.13,1041.39,2026-04
2715,Riyadh,Groceries,2026-04-26,5,346.45,1732.25,2026-04
3766,Dammam,Home,2026-04-27,3,341.16,1023.48,2026-04
1302,Dammam,Sports,2026-04-28,9,472.32,4250.88,2026-04
1638,Riyadh,Groceries,2026-04-29,1,415.08,415.08,2026-04
1055,Dammam,Clothing,2026-04-30,4,40.15,160.6,2026-04
1725,Jeddah,Home,2026-05-01,4,246.12,984.48,2026-05
1525,Riyadh,Clothing,2026-05-02,1,211.02,211.02,2026-05
1473,Dammam,Electronics,2026-05-03,2,168.87,337.74,2026-05
1027,Makkah,Clothing,2026-05-04,1,236.64,236.64,2026-05
3125,Dammam,Clothing,2026-05-05,6,204.41,1226.46,2026-05
4287,Jeddah,Home,2026-05-06,3,227.52,682.56,2026-05
4457,Khobar,Electronics,2026-05-07,7,490.05,3430.35,2026-05
1364,Dammam,Clothing,2026-05-08,5,62.54,312.7,2026-05
3713,Khobar,Sports,2026-05-09,9,462.67,4164.03,2026-05
1525,Makkah,Groceries,2026-05-10,7,250.51,1753.57,2026-05
3746,Dammam,Clothing,2026-05-11,4,319.4,1277.6,2026-05
2335,Riyadh,Electronics,2026-05-12,5,418.49,2092.45,2026-05
1882,Khobar,Clothing,2026-05-13,5,193.02,965.1,2026-05
2030,Makkah,Groceries,2026-05-14,5,226.6,1133.0,2026-05
2026,Riyadh,Electronics,2026-05-15,9,216.57,1949.13,2026-05
2646,Riyadh,Home,2026-05-16,3,199.87,599.61,2026-05
1918,Riyadh,Electronics,2026-05-17,6,464.25,2785.5,2026-05
3797,Riyadh,Home,2026-05-18,8,417.89,3343.12,2026-05
3410,Dammam,Electronics,2026-05-19,9,72.32,650.88,2026-05
2774,Dammam,Groceries,2026-05-20,7,71.9,503.3,2026-05
2531,Dammam,Groceries,2026-05-21,3,225.38,676.14,2026-05
4345,Makkah,Electronics,2026-05-22,1,67.36,67.36,2026-05
4577,Makkah,Clothing,2026-05-23,4,317.16,1268.64,2026-05
3853,Makkah,Groceries,2026-05-24,6,88.97,533.82,2026-05
3786,Jeddah,Home,2026-05-25,3,270.74,812.22,2026-05
2906,Makkah,Home,2026-05-26,1,23.47,23.47,2026-05
4086,Dammam,Sports,2026-05-27,6,171.97,1031.82,2026-05
2215,Dammam,Home,2026-05-28,1,345.05,345.05,2026-05
2654,Jeddah,Sports,2026-05-29,9,252.34,2271.06,2026-05
1484,Jeddah,Electronics,2026-05-30,1,489.57,489.57,2026-05
3075,Makkah,Electronics,2026-05-31,6,439.57,2637.42,2026-05
1713,Khobar,Electronics,2026-06-01,1,192.35,192.35,2026-06
2062,Jeddah,Clothing,2026-06-02,7,41.83,292.81,2026-06
2976,Riyadh,Clothing,2026-06-03,3,425.9,1277.7,2026-06
2296,Dammam,Sports,2026-06-04,6,457.39,2744.34,2026-06
2254,Riyadh,Home,2026-06-05,7,413.9,2897.3,2026-06
3133,Dammam,Home,2026-06-06,1,81.42,81.42,2026-06
4545,Dammam,Electronics,2026-06-07,1,499.0,499.0,2026-06
1125,Jeddah,Groceries,2026-06-08,5,144.12,720.6,2026-06
3859,Jeddah,Clothing,2026-06-09,6,367.62,2205.72,2026-06
1536,Riyadh,Clothing,2026-06-10,9,455.86,4102.74,2026-06
3192,Dammam,Electronics,2026-06-11,1,133.13,133.13,2026-06
4596,Riyadh,Clothing,2026-06-12,4,455.96,1823.84,2026-06
4283,Khobar,Electronics,2026-06-13,8,168.55,1348.4,2026-06
3072,Riyadh,Sports,2026-06-14,9,488.68,4398.12,2026-06
2603,Makkah,Home,2026-06-15,3,155.0,465.0,2026-06
4465,Riyadh,Groceries,2026-06-16,2,477.65,955.3,2026-06
1066,Makkah,Home,2026-06-17,4,45.7,182.8,2026-06
1232,Makkah,Home,2026-06-18,2,360.45,720.9,2026-06
3156,Makkah,Sports,2026-06-19,1,275.41,275.41,2026-06
2169,Khobar,Clothing,2026-06-20,3,249.38,748.14,2026-06
3158,Riyadh,Groceries,2026-06-21,7,127.28,890.96,2026-06
3275,Riyadh,Clothing,2026-06-22,1,358.69,358.69,2026-06
1110,Khobar,Home,2026-06-23,2,111.59,223.18,2026-06
2493,Dammam,Electronics,2026-06-24,1,285.36,285.36,2026-06
3081,Jeddah,Home,2026-06-25,8,141.56,1132.48,2026-06
1622,Riyadh,Clothing,2026-06-26,5,478.7,2393.5,2026-06
4847,Jeddah,Home,2026-06-27,8,33.74,269.92,2026-06
4440,Khobar,Electronics,2026-06-28,3,115.87,347.61,2026-06
3795,Dammam,Sports,2026-06-29,7,136.31,954.17,2026-06
3642,Dammam,Clothing,2026-06-30,8,218.75,1750.0,2026-06
4625,Dammam,Home,2026-07-01,6,131.71,790.26,2026-07
3472,Khobar,Clothing,2026-07-02,7,255.85,1790.95,2026-07
3660,Makkah,Sports,2026-07-03,2,438.78,877.56,2026-07
2541,Makkah,Home,2026-07-04,8,361.79,2894.32,2026-07
3739,Jeddah,Home,2026-07-05,5,298.38,1491.9,2026-07
2305,Makkah,Clothing,2026-07-06,7,62.72,439.04,2026-07
4391,Makkah,Clothing,2026-07-07,1,353.12,353.12,2026-07
2761,Dammam,Electronics,2026-07-08,5,99.88,499.4,2026-07
4514,Dammam,Sports,2026-07-09,1,397.46,397.46,2026-07
2975,Jeddah,Electronics,2026-07-10,8,140.03,1120.24,2026-07
3362,Riyadh,Home,2026-07-11,4,220.18,880.72,2026-07
1876,Jeddah,Clothing,2026-07-12,4,188.23,752.92,2026-07
2989,Jeddah,Home,2026-07-13,2,432.23,864.46,2026-07
4812,Khobar,Home,2026-07-14,5,80.74,403.7,2026-07
4448,Khobar,Groceries,2026-07-15,1,291.51,291.51,2026-07
2312,Jeddah,Groceries,2026-07-16,9,88.19,793.71,2026-07
2460,Jeddah,Home,2026-07-17,5,358.3,1791.5,2026-07
3709,Jeddah,Clothing,2026-07-18,6,454.44,2726.64,2026-07
3324,Makkah,Home,2026-07-19,2,228.61,457.22,2026-07
2733,Khobar,Groceries,2026-07-20,1,254.28,254.28,2026-07
2605,Jeddah,Clothing,2026-07-21,4,465.16,1860.64,2026-07
2526,Dammam,Home,2026-07-22,7,270.08,1890.56,2026-07
3671,Dammam,Sports,2026-07-23,6,254.05,1524.3,2026-07
3563,Makkah,Sports,2026-07-24,1,297.6,297.6,2026-07
4421,Makkah,Home,2026-07-25,1,350.83,350.83,2026-07
3890,Riyadh,Clothing,2026-07-26,8,71.3,570.4,2026-07
4517,Riyadh,Home,2026-07-27,4,414.13,1656.52,2026-07
4901,Riyadh,Home,2026-07-28,5,229.04,1145.2,2026-07
3397,Makkah,Groceries,2026-07-29,7,54.73,383.11,2026-07
2630,Makkah,Sports,2026-07-30,8,397.37,3178.96,2026-07
4735,Makkah,Groceries,2026-07-31,7,200.94,1406.58,2026-07
3870,Dammam,Groceries,2026-08-01,2,68.18,136.36,2026-08
2160,Makkah,Home,2026-08-02,4,324.21,1296.84,2026-08
1758,Dammam,Groceries,2026-08-03,1,442.46,442.46,2026-08
3946,Riyadh,Sports,2026-08-04,9,446.12,4015.08,2026-08
1242,Riyadh,Groceries,2026-08-05,3,479.68,1439.04,2026-08
3590,Riyadh,Sports,2026-08-06,3,436.5,1309.5,2026-08
2063,Jeddah,Groceries,2026-08-07,9,21.03,189.27,2026-08
1228,Jeddah,Sports,2026-08-08,3,202.52,607.56,2026-08
3595,Khobar,Groceries,2026-08-09,8,412.9,3303.2,2026-08
1919,Khobar,Groceries,2026-08-10,2,195.8,391.6,2026-08
2246,Khobar,Clothing,2026-08-11,3,308.74,926.22,2026-08
1005,Jeddah,Sports,2026-08-12,2,311.03,622.06,2026-08
4393,Jeddah,Sports,2026-08-13,1,195.21,195.21,2026-08
1467,Khobar,Sports,2026-08-14,2,454.15,908.3,2026-08
2755,Khobar,Electronics,2026-08-15,8,261.55,2092.4,2026-08
1074,Makkah,Groceries,2026-08-16,9,243.1,2187.9,2026-08
1003,Khobar,Sports,2026-08-17,2,498.81,997.62,2026-08
2870,Makkah,Electronics,2026-08-18,7,256.88,1798.16,2026-08
1645,Dammam,Clothing,2026-08-19,5,105.63,528.15,2026-08
1117,Jeddah,Sports,2026-08-20,3,266.27,798.81,2026-08
3928,Khobar,Sports,2026-08-21,9,410.73,3696.57,2026-08
2629,Jeddah,Electronics,2026-08-22,6,392.89,2357.34,2026-08
3551,Jeddah,Groceries,2026-08-23,1,398.52,398.52,2026-08
3021,Jeddah,Clothing,2026-08-24,5,359.85,1799.25,2026-08
1946,Dammam,Sports,2026-08-25,7,142.02,994.14,2026-08
3621,Riyadh,Groceries,2026-08-26,4,433.8,1735.2,2026-08
2464,Khobar,Clothing,2026-08-27,8,448.85,3590.8,2026-08
1193,Riyadh,Home,2026-08-28,5,113.19,565.95,2026-08
1846,Riyadh,Home,2026-08-29,9,82.62,743.58,2026-08
3762,Riyadh,Clothing,2026-08-30,9,488.29,4394.61,2026-08
2415,Jeddah,Electronics,2026-08-31,9,436.8,3931.2,2026-08
4097,Makkah,Clothing,2026-09-01,1,448.75,448.75,2026-09
2458,Jeddah,Clothing,2026-09-02,2,445.46,890.92,2026-09
3220,Jeddah,Electronics,2026-09-03,3,280.01,840.03,2026-09
4371,Riyadh,Electronics,2026-09-04,4,330.27,1321.08,2026-09
2668,Jeddah,Groceries,2026-09-05,9,281.77,2535.93,2026-09
3373,Riyadh,Groceries,2026-09-06,6,44.58,267.48,2026-09
2433,Makkah,Electronics,2026-09-07,1,377.84,377.84,2026-09
2141,Khobar,Home,2026-09-08,9,262.56,2363.04,2026-09
3883,Riyadh,Home,2026-09-09,6,330.9,1985.4,2026-09
2810,Makkah,Clothing,2026-09-10,4,261.27,1045.08,2026-09
1723,Khobar,Sports,2026-09-11,4,256.07,1024.28,2026-09
1224,Dammam,Clothing,2026-09-12,3,102.46,307.38,2026-09
1531,Riyadh,Clothing,2026-09-13,7,153.78,1076.46,2026-09
1112,Riyadh,Sports,2026-09-14,3,96.25,288.75,2026-09
3187,Dammam,Electronics,2026-09-15,2,113.92,227.84,2026-09
1558,Dammam,Home,2026-09-16,8,487.03,3896.24,2026-09
3048,Riyadh,Clothing,2026-09-17,4,93.49,373.96,2026-09
3137,Dammam,Sports,2026-09-18,8,149.25,1194.0,2026-09
1653,Jeddah,Groceries,2026-09-19,1,303.48,303.48,2026-09
1319,Khobar,Clothing,2026-09-20,5,312.89,1564.45,2026-09
2573,Khobar,Home,2026-09-21,9,93.91,845.19,2026-09
2828,Khobar,Electronics,2026-09-22,1,400.98,400.98,2026-09
2917,Jeddah,Clothing,2026-09-23,4,396.9,1587.6,2026-09
1138,Dammam,Clothing,2026-09-24,6,133.91,803.46,2026-09
4582,Makkah,Sports,2026-09-25,8,158.56,1268.48,2026-09
4939,Dammam,Groceries,2026-09-26,3,470.23,1410.69,2026-09
3892,Riyadh,Groceries,2026-09-27,5,416.32,2081.6,2026-09
3026,Khobar,Electronics,2026-09-28,7,354.94,2484.58,2026-09
3306,Dammam,Home,2026-09-29,1,59.47,59.47,2026-09
4744,Makkah,Electronics,2026-09-30,7,220.77,1545.39,2026-09
1901,Riyadh,Clothing,2026-10-01,8,288.46,2307.68,2026-10
1689,Jeddah,Clothing,2026-10-02,8,109.96,879.68,2026-10
3039,Jeddah,Groceries,2026-10-03,9,235.15,2116.35,2026-10
1009,Makkah,Home,2026-10-04,6,308.49,1850.94,2026-10
1260,Riyadh,Sports,2026-10-05,6,177.14,1062.84,2026-10
2942,Khobar,Home,2026-10-06,2,394.85,789.7,2026-10
2673,Dammam,Clothing,2026-10-07,3,423.42,1270.26,2026-10
3219,Riyadh,Sports,2026-10-08,4,175.33,701.32,2026-10
3945,Jeddah,Home,2026-10-09,4,422.56,1690.24,2026-10
3060,Makkah,Home,2026-10-10,8,69.72,557.76,2026-10
2191,Makkah,Sports,2026-10-11,1,422.11,422.11,2026-10
4713,Dammam,Clothing,2026-10-12,4,93.32,373.28,2026-10
2619,Makkah,Home,2026-10-13,4,59.81,239.24,2026-10
1320,Makkah,Sports,2026-10-14,1,328.05,328.05,2026-10
2342,Riyadh,Clothing,2026-10-15,3,246.53,739.59,2026-10
2636,Khobar,Sports,2026-10-16,5,455.79,2278.95,2026-10
3376,Dammam,Sports,2026-10-17,6,194.33,1165.98,2026-10
3832,Riyadh,Home,2026-10-18,9,157.83,1420.47,2026-10
3824,Khobar,Clothing,2026-10-19,9,260.35,2343.15,2026-10
2994,Riyadh,Home,2026-10-20,9,238.85,2149.65,2026-10
3958,Riyadh,Electronics,2026-10-21,1,185.33,185.33,2026-10
2943,Makkah,Electronics,2026-10-22,9,353.0,3177.0,2026-10
4621,Khobar,Clothing,2026-10-23,8,384.59,3076.72,2026-10
3038,Dammam,Sports,2026-10-24,2,429.43,858.86,2026-10
4490,Dammam,Home,2026-10-25,1,486.97,486.97,2026-10
4677,Khobar,Home,2026-10-26,1,147.99,147.99,2026-10
2118,Makkah,Clothing,2026-10-27,6,363.72,2182.32,2026-10
4888,Jeddah,Clothing,2026-10-28,9,209.24,1883.16,2026-10
2604,Riyadh,Electronics,2026-10-29,7,345.0,2415.0,2026-10
3365,Makkah,Groceries,2026-10-30,5,248.47,1242.35,2026-10
1235,Khobar,Clothing,2026-10-31,2,497.01,994.02,2026-10
2969,Riyadh,Groceries,2026-11-01,1,369.87,369.87,2026-11
1333,Dammam,Clothing,2026-11-02,2,477.2,954.4,2026-11
2908,Jeddah,Sports,2026-11-03,1,420.79,420.79,2026-11
1375,Dammam,Sports,2026-11-04,3,453.39,1360.17,2026-11
4530,Khobar,Electronics,2026-11-05,6,410.92,2465.52,2026-11
2160,Riyadh,Electronics,2026-11-06,8,240.4,1923.2,2026-11
3635,Khobar,Groceries,2026-11-07,3,140.86,422.58,2026-11
2570,Riyadh,Clothing,2026-11-08,9,197.75,1779.75,2026-11
3560,Makkah,Home,2026-11-09,5,29.71,148.55,2026-11
2319,Jeddah,Electronics,2026-11-10,7,271.52,1900.64,2026-11
4391,Makkah,Home,2026-11-11,8,262.43,2099.44,2026-11
3965,Makkah,Home,2026-11-12,3,272.12,816.36,2026-11
4643,Khobar,Clothing,2026-11-13,2,487.53,975.06,2026-11
2855,Jeddah,Groceries,2026-11-14,2,457.5,915.0,2026-11
2372,Riyadh,Clothing,2026-11-15,5,97.62,488.1,2026-11
4911,Riyadh,Electronics,2026-11-16,1,197.06,197.06,2026-11
4850,Dammam,Home,2026-11-17,2,223.5,447.0,2026-11
1872,Riyadh,Clothing,2026-11-18,9,193.06,1737.54,2026-11
2252,Khobar,Clothing,2026-11-19,7,403.28,2822.96,2026-11
3317,Makkah,Clothing,2026-11-20,6,271.54,1629.24,2026-11
2851,Makkah,Electronics,2026-11-21,9,294.61,2651.49,2026-11
3845,Makkah,Groceries,2026-11-22,7,429.45,3006.15,2026-11
2314,Jeddah,Clothing,2026-11-23,5,406.85,2034.25,2026-11
1724,Riyadh,Electronics,2026-11-24,9,83.46,751.14,2026-11
4236,Khobar,Home,2026-11-25,6,362.68,2176.08,2026-11
3052,Jeddah,Sports,2026-11-26,6,229.01,1374.06,2026-11
3898,Dammam,Electronics,2026-11-27,4,161.43,645.72,2026-11
4450,Khobar,Sports,2026-11-28,1,44.01,44.01,2026-11
1077,Khobar,Clothing,2026-11-29,5,253.88,1269.4,2026-11
4481,Khobar,Clothing,2026-11-30,9,190.61,1715.49,2026-11
3621,Makkah,Electronics,2026-12-01,8,140.73,1125.84,2026-12
1131,Khobar,Sports,2026-12-02,8,353.44,2827.52,2026-12
1600,Riyadh,Clothing,2026-12-03,5,389.35,1946.75,2026-12
2772,Khobar,Home,2026-12-04,9,137.5,1237.5,2026-12
2065,Makkah,Groceries,2026-12-05,3,43.73,131.19,2026-12
3136,Khobar,Groceries,2026-12-06,3,427.4,1282.2,2026-12
3449,Dammam,Clothing,2026-12-07,1,24.78,24.78,2026-12
3343,Dammam,Sports,2026-12-08,9,469.81,4228.29,2026-12
2863,Makkah,Clothing,2026-12-09,6,321.26,1927.56,2026-12
2318,Riyadh,Sports,2026-12-10,2,174.49,348.98,2026-12
1615,Riyadh,Home,2026-12-11,8,138.31,1106.48,2026-12
4597,Jeddah,Sports,2026-12-12,9,24.32,218.88,2026-12
3847,Makkah,Clothing,2026-12-13,9,133.03,1197.27,2026-12
4762,Khobar,Home,2026-12-14,2,86.11,172.22,2026-12
4708,Makkah,Electronics,2026-12-15,2,313.84,627.68,2026-12
3469,Jeddah,Groceries,2026-12-16,7,99.94,699.58,2026-12
2888,Makkah,Clothing,2026-12-17,4,273.74,1094.96,2026-12
2046,Makkah,Clothing,2026-12-18,1,303.26,303.26,2026-12
1574,Jeddah,Clothing,2026-12-19,8,163.06,1304.48,2026-12
3190,Riyadh,Home,2026-12-20,2,36.83,73.66,2026-12
1992,Khobar,Electronics,2026-12-21,3,37.88,113.64,2026-12
3712,Jeddah,Sports,2026-12-22,5,32.65,163.25,2026-12
3192,Dammam,Electronics,2026-12-23,3,374.78,1124.34,2026-12
2248,Riyadh,Home,2026-12-24,7,172.64,1208.48,2026-12
4054,Dammam,Clothing,2026-12-25,7,402.22,2815.54,2026-12
1502,Riyadh,Groceries,2026-12-26,2,227.23,454.46,2026-12
2997,Khobar,Clothing,2026-12-27,7,237.44,1662.08,2026-12
1820,Khobar,Sports,2026-12-28,6,266.18,1597.08,2026-12
4687,Makkah,Groceries,2026-12-29,9,362.26,3260.34,2026-12
3151,Dammam,Clothing,2026-12-30,9,151.28,1361.52,2026-12
4110,Riyadh,Groceries,2026-12-31,2,78.36,156.72,2026-12
2970,Khobar,Electronics,2027-01-01,7,286.91,2008.37,2027-01
1197,Jeddah,Home,2027-01-02,5,176.95,884.75,2027-01
2669,Khobar,Clothing,2027-01-03,6,232.4,1394.4,2027-01
3626,Jeddah,Sports,2027-01-04,1,330.53,330.53,2027-01
3438,Riyadh,Electronics,2027-01-05,7,257.18,1800.26,2027-01
2202,Khobar,Clothing,2027-01-06,6,317.73,1906.38,2027-01
3601,Khobar,Electronics,2027-01-07,4,281.22,1124.88,2027-01
2471,Riyadh,Sports,2027-01-08,1,375.1,375.1,2027-01
4571,Khobar,Clothing,2027-01-09,9,358.85,3229.65,2027-01
4086,Jeddah,Sports,2027-01-10,4,276.41,1105.64,2027-01
2646,Khobar,Groceries,2027-01-11,2,345.87,691.74,2027-01
2692,Dammam,Sports,2027-01-12,8,439.31,3514.48,2027-01
2312,Makkah,Groceries,2027-01-13,2,227.49,454.98,2027-01
3035,Jeddah,Clothing,2027-01-14,5,218.13,1090.65,2027-01
1477,Dammam,Groceries,2027-01-15,6,386.84,2321.04,2027-01
2254,Riyadh,Clothing,2027-01-16,8,299.63,2397.04,2027-01
1922,Jeddah,Clothing,2027-01-17,1,54.08,54.08,2027-01
1419,Makkah,Home,2027-01-18,1,448.21,448.21,2027-01
3204,Makkah,Clothing,2027-01-19,4,34.78,139.12,2027-01
3597,Riyadh,Groceries,2027-01-20,5,379.23,1896.15,2027-01
4512,Riyadh,Home,2027-01-21,9,384.22,3457.98,2027-01
2120,Jeddah,Home,2027-01-22,7,477.49,3342.43,2027-01
4068,Khobar,Clothing,2027-01-23,7,45.98,321.86,2027-01
4044,Riyadh,Sports,2027-01-24,8,306.49,2451.92,2027-01
4482,Khobar,Sports,2027-01-25,5,225.36,1126.8,2027-01
1950,Dammam,Home,2027-01-26,5,178.7,893.5,2027-01
3336,Makkah,Clothing,2027-01-27,1,63.35,63.35,2027-01
2277,Khobar,Sports,2027-01-28,9,290.07,2610.63,2027-01
3243,Makkah,Clothing,2027-01-29,6,249.94,1499.64,2027-01
3645,Khobar,Clothing,2027-01-30,9,70.19,631.71,2027-01
2857,Dammam,Home,2027-01-31,3,313.99,941.97,2027-01
4593,Riyadh,Home,2027-02-01,5,374.22,1871.1,2027-02
1516,Dammam,Electronics,2027-02-02,2,388.29,776.58,2027-02
2658,Riyadh,Sports,2027-02-03,5,454.58,2272.9,2027-02
2865,Riyadh,Sports,2027-02-04,8,216.55,1732.4,2027-02
3912,Makkah,Sports,2027-02-05,2,477.47,954.94,2027-02
2141,Dammam,Groceries,2027-02-06,8,435.41,3483.28,2027-02
3853,Khobar,Clothing,2027-02-07,4,162.32,649.28,2027-02
2932,Dammam,Home,2027-02-08,1,96.46,96.46,2027-02
4230,Makkah,Sports,2027-02-09,5,228.99,1144.95,2027-02
1814,Riyadh,Electronics,2027-02-10,1,212.91,212.91,2027-02
3275,Makkah,Sports,2027-02-11,7,296.35,2074.45,2027-02
2900,Jeddah,Clothing,2027-02-12,8,300.03,2400.24,2027-02
3263,Jeddah,Clothing,2027-02-13,3,379.99,1139.97,2027-02
3995,Khobar,Home,2027-02-14,3,264.75,794.25,2027-02
4767,Makkah,Groceries,2027-02-15,7,70.31,492.17,2027-02
3062,Khobar,Home,2027-02-16,4,431.98,1727.92,2027-02
4228,Khobar,Sports,2027-02-17,3,168.69,506.07,2027-02
4719,Jeddah,Electronics,2027-02-18,8,486.22,3889.76,2027-02
4332,Khobar,Home,2027-02-19,3,76.57,229.71,2027-02
4228,Jeddah,Groceries,2027-02-20,7,479.96,3359.72,2027-02
3094,Riyadh,Home,2027-02-21,2,63.69,127.38,2027-02
3371,Makkah,Clothing,2027-02-22,1,130.9,130.9,2027-02
3891,Khobar,Sports,2027-02-23,6,42.36,254.16,2027-02
4756,Jeddah,Sports,2027-02-24,8,358.45,2867.6,2027-02
1129,Dammam,Sports,2027-02-25,1,428.14,428.14,2027-02
4482,Khobar,Sports,2027-02-26,9,228.35,2055.15,2027-02
1094,Riyadh,Sports,2027-02-27,3,465.69,1397.07,2027-02
3674,Riyadh,Sports,2027-02-28,3,303.34,910.02,2027-02
3802,Dammam,Electronics,2027-03-01,4,322.4,1289.6,2027-03
2955,Jeddah,Groceries,2027-03-02,1,425.8,425.8,2027-03
4363,Khobar,Sports,2027-03-03,9,162.46,1462.14,2027-03
1793,Jeddah,Groceries,2027-03-04,3,190.05,570.15,2027-03
2834,Riyadh,Sports,2027-03-05,4,454.86,1819.44,2027-03
4354,Jeddah,Home,2027-03-06,1,452.46,452.46,2027-03
3116,Riyadh,Sports,2027-03-07,4,488.71,1954.84,2027-03
2683,Jeddah,Clothing,2027-03-08,1,452.88,452.88,2027-03
1010,Dammam,Electronics,2027-03-09,5,81.14,405.7,2027-03
4325,Makkah,Home,2027-03-10,5,415.39,2076.95,2027-03
2865,Dammam,Home,2027-03-11,7,216.72,1517.04,2027-03
3919,Dammam,Clothing,2027-03-12,8,495.58,3964.64,2027-03
3597,Makkah,Sports,2027-03-13,4,246.69,986.76,2027-03
4205,Makkah,Electronics,2027-03-14,7,285.84,2000.88,2027-03
1711,Khobar,Home,2027-03-15,4,274.29,1097.16,2027-03
3070,Khobar,Electronics,2027-03-16,3,174.43,523.29,2027-03
1814,Dammam,Home,2027-03-17,6,56.01,336.06,2027-03
1345,Dammam,Sports,2027-03-18,4,449.91,1799.64,2027-03
3349,Riyadh,Home,2027-03-19,3,405.28,1215.84,2027-03
1362,Riyadh,Home,2027-03-20,9,86.97,782.73,2027-03
3443,Khobar,Groceries,2027-03-21,5,392.85,1964.25,2027-03
3265,Khobar,Sports,2027-03-22,7,320.41,2242.87,2027-03
3188,Riyadh,Clothing,2027-03-23,6,216.39,1298.34,2027-03
4687,Riyadh,Clothing,2027-03-24,5,141.93,709.65,2027-03
4005,Jeddah,Sports,2027-03-25,7,432.67,3028.69,2027-03
4281,Jeddah,Clothing,2027-03-26,6,356.09,2136.54,2027-03
1984,Riyadh,Sports,2027-03-27,2,282.92,565.84,2027-03
4040,Jeddah,Clothing,2027-03-28,3,312.59,937.77,2027-03
4694,Makkah,Groceries,2027-03-29,2,63.71,127.42,2027-03
2639,Khobar,Clothing,2027-03-30,3,247.48,742.44,2027-03
1827,Khobar,Home,2027-03-31,1,112.98,112.98,2027-03
3730,Riyadh,Sports,2027-04-01,8,120.02,960.16,2027-04
4531,Dammam,Electronics,2027-04-02,6,337.43,2024.58,2027-04
4051,Riyadh,Electronics,2027-04-03,2,457.4,914.8,2027-04
1355,Jeddah,Sports,2027-04-04,8,213.8,1710.4,2027-04
4055,Dammam,Groceries,2027-04-05,6,119.72,718.32,2027-04
2347,Jeddah,Clothing,2027-04-06,7,331.4,2319.8,2027-04
4204,Makkah,Groceries,2027-04-07,1,438.17,438.17,2027-04
3935,Jeddah,Electronics,2027-04-08,7,379.19,2654.33,2027-04
4876,Makkah,Sports,2027-04-09,3,437.0,1311.0,2027-04
2863,Makkah,Sports,2027-04-10,8,277.55,2220.4,2027-04
1126,Jeddah,Groceries,2027-04-11,6,380.9,2285.4,2027-04
4177,Jeddah,Groceries,2027-04-12,4,87.23,348.92,2027-04
4056,Makkah,Clothing,2027-04-13,8,187.17,1497.36,2027-04
1603,Dammam,Home,2027-04-14,9,206.98,1862.82,2027-04
4870,Makkah,Home,2027-04-15,2,265.42,530.84,2027-04
4449,Khobar,Clothing,2027-04-16,6,465.96,2795.76,2027-04
2928,Makkah,Home,2027-04-17,5,439.66,2198.3,2027-04
2013,Dammam,Electronics,2027-04-18,5,84.57,422.85,2027-04
1050,Khobar,Home,2027-04-19,3,102.94,308.82,2027-04
4100,Riyadh,Clothing,2027-04-20,8,191.67,1533.36,2027-04
4533,Riyadh,Home,2027-04-21,8,159.56,1276.48,2027-04
4367,Dammam,Sports,2027-04-22,5,315.09,1575.45,2027-04
4368,Makkah,Groceries,2027-04-23,8,453.33,3626.64,2027-04
4797,Jeddah,Electronics,2027-04-24,8,481.9,3855.2,2027-04
3826,Dammam,Sports,2027-04-25,3,333.73,1001.19,2027-04
2430,Khobar,Sports,2027-04-26,2,422.32,844.64,2027-04
2792,Khobar,Clothing,2027-04-27,9,272.1,2448.9,2027-04
3861,Riyadh,Groceries,2027-04-28,2,120.0,240.0,2027-04
2636,Khobar,Groceries,2027-04-29,9,271.85,2446.65,2027-04
